old_file path,new_file path,commit SHA,parent commit SHA,new_file_MCC,test_name,test_id,issue_severity,issue_confidence,line_number,col_offset,end_col_offset,line_range,issue_cwe
setup.py,setup.py,7419f5820ea9c4d2d816f484f1930f2eca23e9cb,0eb6c12bf296008f4df9155d2c73ce5b16a3958a,60,start_process_with_partial_path,B607,LOW,HIGH,207,12,83,[207],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,7419f5820ea9c4d2d816f484f1930f2eca23e9cb,0eb6c12bf296008f4df9155d2c73ce5b16a3958a,60,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,207,12,83,[207],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,7419f5820ea9c4d2d816f484f1930f2eca23e9cb,0eb6c12bf296008f4df9155d2c73ce5b16a3958a,60,assert_used,B101,LOW,HIGH,312,8,74,[312],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,7419f5820ea9c4d2d816f484f1930f2eca23e9cb,0eb6c12bf296008f4df9155d2c73ce5b16a3958a,60,exec_used,B102,MEDIUM,HIGH,480,8,32,[480],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,7419f5820ea9c4d2d816f484f1930f2eca23e9cb,0eb6c12bf296008f4df9155d2c73ce5b16a3958a,60,try_except_pass,B110,LOW,HIGH,490,4,12,"[490, 491]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,7419f5820ea9c4d2d816f484f1930f2eca23e9cb,0eb6c12bf296008f4df9155d2c73ce5b16a3958a,60,try_except_pass,B110,LOW,HIGH,496,8,16,"[496, 497]",https://cwe.mitre.org/data/definitions/703.html
pyproject.toml,pyproject.toml,4b068fcba76c2d61a041ed87f7e36b8248b53397,056f9000e96dec4e8795b9d50485a76a5a952d50,,,,,,,,,,
pyproject.toml,pyproject.toml,f89dca7a27c9ba9659b0b3091e4f64ac1c9bc13d,4b068fcba76c2d61a041ed87f7e36b8248b53397,,,,,,,,,,
pyproject.toml,pyproject.toml,443b747a4ee7ff8d23af221e0361d7f199d5c8ae,f89dca7a27c9ba9659b0b3091e4f64ac1c9bc13d,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,,,,,,,,,,
docker/manylinux2014/Dockerfile_aarch64,docker/manylinux2014/Dockerfile_aarch64,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,,,,,,,,,,
docker/manylinux2014/Dockerfile_x86_64,docker/manylinux2014/Dockerfile_x86_64,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,,,,,,,,,,
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,blacklist,B404,LOW,HIGH,6,0,17,[6],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,start_process_with_partial_path,B607,LOW,HIGH,189,8,77,[189],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,189,8,77,[189],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,start_process_with_partial_path,B607,LOW,HIGH,200,12,83,[200],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,200,12,83,[200],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,assert_used,B101,LOW,HIGH,305,8,74,[305],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,exec_used,B102,MEDIUM,HIGH,473,8,32,[473],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,try_except_pass,B110,LOW,HIGH,483,4,12,"[483, 484]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,58,try_except_pass,B110,LOW,HIGH,489,8,16,"[489, 490]",https://cwe.mitre.org/data/definitions/703.html
travis_config.sh,travis_config.sh,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,056f9000e96dec4e8795b9d50485a76a5a952d50,,,,,,,,,,
docker/manylinux2014/Dockerfile_aarch64,docker/manylinux2014/Dockerfile_aarch64,4f8289d4627a42621303d9fce6f46b630950186e,3ac27ad2f3648e4c750a4c3230171713cd2d1edf,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,9ec924e1818c9ee755458cb8ac71fd2475d0153d,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,9ec924e1818c9ee755458cb8ac71fd2475d0153d,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,9ec924e1818c9ee755458cb8ac71fd2475d0153d,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,9ec924e1818c9ee755458cb8ac71fd2475d0153d,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,9ec924e1818c9ee755458cb8ac71fd2475d0153d,,,,,,,,,,
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,blacklist,B404,LOW,HIGH,6,0,17,[6],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,start_process_with_partial_path,B607,LOW,HIGH,195,8,77,[195],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,195,8,77,[195],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,start_process_with_partial_path,B607,LOW,HIGH,206,12,83,[206],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,206,12,83,[206],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,assert_used,B101,LOW,HIGH,311,8,74,[311],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,exec_used,B102,MEDIUM,HIGH,464,8,32,[464],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,try_except_pass,B110,LOW,HIGH,474,4,12,"[474, 475]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,5633cf319efadb628e8369b48834d74491c10b1a,df365e5d8ca5cc0b4b29e26fdcc1837a38e8318e,59,try_except_pass,B110,LOW,HIGH,480,8,16,"[480, 481]",https://cwe.mitre.org/data/definitions/703.html
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,8d045058df0245039a8a8754d140a820548dedb8,b45a6a9f43d29acdea4b4a4e88078fb1923f417b,,,,,,,,,,
.gitmodules,.gitmodules,54473f17f7c138d4632b003a5e6f736e80481572,009743da2dc86720761097750c539c9ebfd30136,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
docker/manylinux2014/Dockerfile_aarch64,docker/manylinux2014/Dockerfile_aarch64,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
docker/manylinux2014/Dockerfile_x86_64,docker/manylinux2014/Dockerfile_x86_64,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,fcc900ecfb963c2ed9e0ecbe8763332fee41dcf7,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,4638ce51fa4ce1b8a8752acdb2320a8b328d275f,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,3336f6717fa24a74d59e6116593d3acdcb247576,7b10157d8cc8bac6089e181a52f2dd50edffa979,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,3336f6717fa24a74d59e6116593d3acdcb247576,7b10157d8cc8bac6089e181a52f2dd50edffa979,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,3336f6717fa24a74d59e6116593d3acdcb247576,7b10157d8cc8bac6089e181a52f2dd50edffa979,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,3336f6717fa24a74d59e6116593d3acdcb247576,7b10157d8cc8bac6089e181a52f2dd50edffa979,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,3336f6717fa24a74d59e6116593d3acdcb247576,7b10157d8cc8bac6089e181a52f2dd50edffa979,,,,,,,,,,
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,blacklist,B404,LOW,HIGH,6,0,17,[6],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,start_process_with_partial_path,B607,LOW,HIGH,195,8,77,[195],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,195,8,77,[195],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,start_process_with_partial_path,B607,LOW,HIGH,206,12,83,[206],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,206,12,83,[206],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,assert_used,B101,LOW,HIGH,311,8,74,[311],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,exec_used,B102,MEDIUM,HIGH,464,8,32,[464],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,try_except_pass,B110,LOW,HIGH,474,4,12,"[474, 475]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,5aad8e1c6a131ae08e240973ed58fd49c48ee05c,3336f6717fa24a74d59e6116593d3acdcb247576,59,try_except_pass,B110,LOW,HIGH,480,8,16,"[480, 481]",https://cwe.mitre.org/data/definitions/703.html
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
find_version.py,find_version.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,0,blacklist,B404,LOW,HIGH,2,0,17,[2],https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,0,start_process_with_partial_path,B607,LOW,HIGH,33,8,72,[33],https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,0,subprocess_without_shell_equals_true,B603,LOW,HIGH,33,8,72,[33],https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,0,start_process_with_partial_path,B607,LOW,HIGH,40,12,13,"[40, 41, 42]",https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,0,subprocess_without_shell_equals_true,B603,LOW,HIGH,40,12,13,"[40, 41, 42]",https://cwe.mitre.org/data/definitions/78.html
scripts/build.sh,scripts/build.sh,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
scripts/install.sh,scripts/install.sh,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,,,,,,,,,,
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,blacklist,B404,LOW,HIGH,6,0,17,[6],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,start_process_with_partial_path,B607,LOW,HIGH,210,8,77,[210],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,210,8,77,[210],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,start_process_with_partial_path,B607,LOW,HIGH,221,12,83,[221],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,221,12,83,[221],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,assert_used,B101,LOW,HIGH,326,8,74,[326],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,exec_used,B102,MEDIUM,HIGH,479,8,32,[479],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,try_except_pass,B110,LOW,HIGH,489,4,12,"[489, 490]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,615f3dff836d820398105b82b6ada39d0155cbdc,2585d6f6b39141e3e3d1b9ffd52f4faed3d0296e,62,try_except_pass,B110,LOW,HIGH,495,8,16,"[495, 496]",https://cwe.mitre.org/data/definitions/703.html
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,60630d15f998a5827c8afaf575e7077c28d378a6,615f3dff836d820398105b82b6ada39d0155cbdc,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
find_version.py,find_version.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,0,blacklist,B404,LOW,HIGH,2,0,17,[2],https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,0,start_process_with_partial_path,B607,LOW,HIGH,33,8,72,[33],https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,0,subprocess_without_shell_equals_true,B603,LOW,HIGH,33,8,72,[33],https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,0,start_process_with_partial_path,B607,LOW,HIGH,40,12,13,"[40, 41, 42]",https://cwe.mitre.org/data/definitions/78.html
find_version.py,find_version.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,0,subprocess_without_shell_equals_true,B603,LOW,HIGH,40,12,13,"[40, 41, 42]",https://cwe.mitre.org/data/definitions/78.html
scripts/build.sh,scripts/build.sh,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
scripts/install.sh,scripts/install.sh,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,,,,,,,,,,
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,blacklist,B404,LOW,HIGH,6,0,17,[6],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,start_process_with_partial_path,B607,LOW,HIGH,210,8,77,[210],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,210,8,77,[210],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,start_process_with_partial_path,B607,LOW,HIGH,221,12,83,[221],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,subprocess_popen_with_shell_equals_true,B602,LOW,HIGH,221,12,83,[221],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,assert_used,B101,LOW,HIGH,326,8,74,[326],https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,exec_used,B102,MEDIUM,HIGH,479,8,32,[479],https://cwe.mitre.org/data/definitions/78.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,try_except_pass,B110,LOW,HIGH,489,4,12,"[489, 490]",https://cwe.mitre.org/data/definitions/703.html
setup.py,setup.py,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,230bdffa3b3617158de36dce685edf3d43e5ece6,62,try_except_pass,B110,LOW,HIGH,495,8,16,"[495, 496]",https://cwe.mitre.org/data/definitions/703.html
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,f9c40212eb060f5b56a7545b2dbaea2fa62a94b3,3d0b585fc1b83761a2d2d3d83f1ad55c1266831c,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,e65f21f7bc82949d3588eb5b0a059cf4706cb807,60630d15f998a5827c8afaf575e7077c28d378a6,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,e65f21f7bc82949d3588eb5b0a059cf4706cb807,60630d15f998a5827c8afaf575e7077c28d378a6,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,e65f21f7bc82949d3588eb5b0a059cf4706cb807,60630d15f998a5827c8afaf575e7077c28d378a6,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,e65f21f7bc82949d3588eb5b0a059cf4706cb807,60630d15f998a5827c8afaf575e7077c28d378a6,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,e65f21f7bc82949d3588eb5b0a059cf4706cb807,60630d15f998a5827c8afaf575e7077c28d378a6,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,710c89ec0263f0a1fa882dd66891a11e46ff4e46,27cca186f6b5ba4af0dfbddc54802db5891acdf7,,,,,,,,,,
.github/workflows/build_wheels_linux_arm.yml,.github/workflows/build_wheels_linux_arm.yml,710c89ec0263f0a1fa882dd66891a11e46ff4e46,27cca186f6b5ba4af0dfbddc54802db5891acdf7,,,,,,,,,,
.github/workflows/build_wheels_macos.yml,.github/workflows/build_wheels_macos.yml,710c89ec0263f0a1fa882dd66891a11e46ff4e46,27cca186f6b5ba4af0dfbddc54802db5891acdf7,,,,,,,,,,
.github/workflows/build_wheels_macos_m1.yml,.github/workflows/build_wheels_macos_m1.yml,710c89ec0263f0a1fa882dd66891a11e46ff4e46,27cca186f6b5ba4af0dfbddc54802db5891acdf7,,,,,,,,,,
.github/workflows/build_wheels_windows.yml,.github/workflows/build_wheels_windows.yml,710c89ec0263f0a1fa882dd66891a11e46ff4e46,27cca186f6b5ba4af0dfbddc54802db5891acdf7,,,,,,,,,,
.gitmodules,.gitmodules,c9a96a60fc0bc25272f48ad27b48a985a547bd0f,710c89ec0263f0a1fa882dd66891a11e46ff4e46,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,7bb3e773c1f07b02da94682ef3340dedb4a7f64e,e65f21f7bc82949d3588eb5b0a059cf4706cb807,,,,,,,,,,
.github/workflows/build_wheels_linux.yml,.github/workflows/build_wheels_linux.yml,ebd7b5aa14ac79dfc650370ed200e31a2a8aa045,c9a96a60fc0bc25272f48ad27b48a985a547bd0f,,,,,,,,,,
